soc_Rob0,soc_Rob1,soc_Rob2,soc_Rob3
87.0893216,87.0893216,,87.0893216
86.4524288,86.4524288,,86.4524288
85.815536,85.815536,,85.815536
85.1786432,85.1786432,,85.1786432
84.5417504,84.5417504,,84.5417504
83.9048576,83.9048576,,83.9048576
83.2679648,83.2679648,,83.2679648
82.631072,82.631072,,82.631072
81.9941792,81.9941792,,81.9941792
81.3572864,81.3572864,,81.3572864
80.7203936,80.7203936,,80.7203936
80.0835008,80.0835008,,80.0835008
79.446608,79.446608,,79.446608
78.8097152,78.8097152,,78.8097152
78.1728224,78.1728224,,78.1728224
77.5359296,77.5359296,,77.5359296
76.8990368,76.8990368,,76.8990368
76.262144,76.262144,,76.262144
75.6252512,75.6252512,,75.6252512
74.9883584,74.9883584,,74.9883584
74.3514656,74.3514656,,74.3514656
73.7145728,73.7145728,,73.7145728
73.07768,73.07768,,73.07768
72.4407872,72.4407872,,72.4407872
71.8038944,71.8038944,,71.8038944
71.1670016,71.1670016,,71.1670016
70.5301088,70.5301088,,70.5301088
69.893216,69.893216,,69.893216
69.2563232,69.2563232,,69.2563232
68.6194304,68.6194304,,68.6194304
67.9825376,67.9825376,,67.9825376
67.3456448,67.3456448,,67.3456448
66.708752,66.708752,,66.708752
66.0718592,66.0718592,,66.0718592
65.4349664,65.4349664,,65.4349664
64.7980736,64.7980736,,64.7980736
64.1611808,64.1611808,,64.1611808
63.524288,63.524288,,63.524288
62.8873952,62.8873952,,62.8873952
62.23385474,62.23385474,,62.23385474
61.58031427,61.58031427,,61.58031427
60.92677381,60.92677381,,60.92677381
60.27323335,60.27323335,,60.27323335
59.61969288,59.61969288,,59.61969288
58.96615242,58.96615242,,58.96615242
58.31261196,58.31261196,,58.31261196
57.65907149,57.65907149,,57.65907149
57.00553103,57.00553103,,57.00553103
56.35199056,56.35199056,,56.35199056
55.6984501,55.6984501,,55.6984501
55.04490964,55.04490964,,55.04490964
54.39136917,54.39136917,,54.39136917
53.73782871,53.73782871,,53.73782871
53.08428825,53.08428825,,53.08428825
52.43074778,52.43074778,,52.43074778
51.77720732,51.77720732,,51.77720732
51.12366686,51.12366686,,51.12366686
50.47012639,50.47012639,,50.47012639
49.81658593,49.81658593,,49.81658593
49.16304547,49.16304547,,49.16304547
48.509505,48.509505,,48.509505
47.85596454,47.85596454,,47.85596454
47.20242407,47.20242407,,47.20242407
46.54888361,46.54888361,,46.54888361
45.89534315,45.89534315,,45.89534315
45.25548562,45.25548562,,45.25548562
44.61562809,44.61562809,,44.61562809
43.97577056,43.97577056,,43.97577056
43.33591303,43.33591303,,43.33591303
42.6960555,42.6960555,,42.6960555
42.05619797,42.05619797,,42.05619797
41.41634044,41.41634044,,41.41634044
40.77648291,40.77648291,,40.77648291
40.13662538,40.13662538,,40.13662538
39.49676785,39.49676785,,39.49676785
38.85691032,38.85691032,,38.85691032
38.21705279,38.21705279,,38.21705279
37.57719526,37.57719526,,37.57719526
36.93733773,36.93733773,,36.93733773
36.2974802,36.2974802,,36.2974802
35.65762267,35.65762267,,35.65762267
35.01776514,35.01776514,,35.01776514
34.37790761,34.37790761,,34.37790761
33.73805008,33.73805008,,33.73805008
33.09819255,33.09819255,,33.09819255
32.45833502,32.45833502,,32.45833502
31.81847749,31.81847749,,31.81847749
31.17861996,31.17861996,,31.17861996
30.53876243,30.53876243,,30.53876243
29.8989049,29.8989049,,29.8989049
29.25904737,29.25904737,,29.25904737
28.61918984,28.61918984,,28.61918984
27.97933231,27.97933231,,27.97933231
27.33947478,27.33947478,,27.33947478
26.69961725,26.69961725,,26.69961725
26.05975972,26.05975972,,26.05975972
25.41990219,25.41990219,,25.41990219
24.78004466,24.78004466,,24.78004466
24.14018713,24.14018713,,24.14018713
23.5003296,23.5003296,,23.5003296
22.86047206,22.86047206,,22.86047206
22.22061453,22.22061453,,22.22061453
21.580757,21.580757,,21.580757
20.94089947,20.94089947,,20.94089947
20.30104194,20.30104194,,20.30104194
19.66118441,19.66118441,,19.66118441
19.00490754,19.00490754,,19.00490754
18.34863066,18.34863066,,18.34863066
17.69235378,17.69235378,,17.69235378
17.0360769,17.0360769,,17.0360769
16.37980002,16.37980002,,16.37980002
15.72352314,15.72352314,,15.72352314
15.06724626,15.06724626,,15.06724626
14.41096938,14.41096938,,14.41096938
13.7546925,13.7546925,,13.7546925
13.09841562,13.09841562,,13.09841562
12.44213874,12.44213874,,12.44213874
11.78586186,11.78586186,,11.78586186
11.12958499,11.12958499,,11.12958499
10.47330811,10.47330811,,10.47330811
9.817031227,9.817031227,,9.817031227
9.160754348,9.160754348,,9.160754348
8.504477469,8.504477469,,8.504477469
7.867584669,7.867584669,,7.867584669
7.230691869,7.230691869,,7.230691869
6.593799069,6.593799069,,6.593799069
5.956906269,5.956906269,,5.956906269
5.320013469,5.320013469,,5.320013469
4.683120669,4.683120669,,4.683120669
4.046227869,4.046227869,,4.046227869
3.409335069,3.409335069,,3.409335069
2.772442269,2.772442269,,2.772442269
2.135549469,2.135549469,,2.135549469
1.498656669,1.498656669,,1.498656669
0.861763869,0.861763869,,0.861763869
0.224871069,0.224871069,,0.224871069
3.224871069,3.224871069,,3.224871069
6.224871069,6.224871069,,6.224871069
9.224871069,9.224871069,,9.224871069
12.22487107,12.22487107,,12.22487107
15.22487107,15.22487107,,15.22487107
18.22487107,18.22487107,,18.22487107
21.22487107,21.22487107,,21.22487107
24.22487107,24.22487107,,24.22487107
27.22487107,27.22487107,,27.22487107
30.22487107,30.22487107,,30.22487107
33.22487107,33.22487107,,33.22487107
36.22487107,36.22487107,,36.22487107
39.22487107,39.22487107,,39.22487107
42.22487107,42.22487107,,42.22487107
45.22487107,45.22487107,,45.22487107
48.22487107,48.22487107,,48.22487107
51.22487107,51.22487107,,51.22487107
54.22487107,54.22487107,,54.22487107
57.22487107,57.22487107,,57.22487107
60.22487107,60.22487107,,60.22487107
63.22487107,63.22487107,,63.22487107
66.22487107,66.22487107,,66.22487107
69.22487107,69.22487107,,69.22487107
72.22487107,72.22487107,,72.22487107
75.22487107,75.22487107,,75.22487107
78.22487107,78.22487107,,78.22487107
81.22487107,81.22487107,,81.22487107
84.22487107,84.22487107,,84.22487107
87.22487107,87.22487107,,87.22487107
89,89,,89
88.33460242,88.33460242,,88.33460242
87.66920483,87.66920483,,87.66920483
87.00380725,87.00380725,,87.00380725
86.33840967,86.33840967,,86.33840967
85.67301208,85.67301208,,85.67301208
85.0076145,85.0076145,,85.0076145
84.34221692,84.34221692,,84.34221692
83.67681934,83.67681934,,83.67681934
83.01142175,83.01142175,,83.01142175
82.34602417,82.34602417,,82.34602417
81.68062659,81.68062659,,81.68062659
81.015229,81.015229,,81.015229
80.34983142,80.34983142,,80.34983142
79.68443384,79.68443384,,79.68443384
79.01903625,79.01903625,,79.01903625
78.35363867,78.35363867,,78.35363867
77.68824109,77.68824109,,77.68824109
77.0228435,77.0228435,,77.0228435
76.35744592,76.35744592,,76.35744592
75.69204834,75.69204834,,75.69204834
75.02665075,75.02665075,,75.02665075
74.88475075,74.88475075,,74.88475075
74.74285075,74.74285075,,74.74285075
74.60095075,74.60095075,,74.60095075
74.45905075,74.45905075,,74.45905075
74.31715075,74.31715075,,74.31715075
74.17525075,74.17525075,,74.17525075
74.03335075,74.03335075,,74.03335075
73.89145075,73.89145075,,73.89145075
73.74955075,73.74955075,,73.74955075
73.60765075,73.60765075,,73.60765075
73.46575075,73.46575075,,73.46575075
73.32385075,73.32385075,,73.32385075
73.18195075,73.18195075,,73.18195075
73.04005075,73.04005075,,73.04005075
72.89815075,72.89815075,,72.89815075
72.75625075,72.75625075,,72.75625075
72.61435075,72.61435075,,72.61435075
72.47245075,72.47245075,,72.47245075
72.33055075,72.33055075,,72.33055075
72.18865075,72.18865075,,72.18865075
71.55175795,71.55175795,,71.55175795
70.91486515,70.91486515,,70.91486515
70.27797235,70.27797235,,70.27797235
69.64107955,69.64107955,,69.64107955
69.00418675,69.00418675,,69.00418675
68.36729395,68.36729395,,68.36729395
67.73040115,67.73040115,,67.73040115
67.09350835,67.09350835,,67.09350835
66.45661555,66.45661555,,66.45661555
65.81972275,65.81972275,,65.81972275
65.18282995,65.18282995,,65.18282995
64.54593715,64.54593715,,64.54593715
63.90904435,63.90904435,,63.90904435
63.27215155,63.27215155,,63.27215155
62.63525875,62.63525875,,62.63525875
61.99836595,61.99836595,,61.99836595
61.36147315,61.36147315,,61.36147315
60.72458035,60.72458035,,60.72458035
60.08768755,60.08768755,,60.08768755
59.45079475,59.45079475,,59.45079475
58.81390195,58.81390195,,58.81390195
58.17700915,58.17700915,,58.17700915
57.54011635,57.54011635,,57.54011635
56.90322355,56.90322355,,56.90322355
56.26633075,56.26633075,,56.26633075
55.62943795,55.62943795,,55.62943795
54.99254515,54.99254515,,54.99254515
54.35565235,54.35565235,,54.35565235
53.71875955,53.71875955,,53.71875955
53.08186675,53.08186675,,53.08186675
52.44497395,52.44497395,,52.44497395
51.80808115,51.80808115,,51.80808115
51.17118835,51.17118835,,51.17118835
50.53429555,50.53429555,,50.53429555
49.89740275,49.89740275,,49.89740275
49.26050995,49.26050995,,49.26050995
48.62361715,48.62361715,,48.62361715
47.9192497,47.9192497,,47.9192497
47.21488224,47.21488224,,47.21488224
46.51051478,46.51051478,,46.51051478
45.80614732,45.80614732,,45.80614732
45.10177987,45.10177987,,45.10177987
44.39741241,44.39741241,,44.39741241
43.69304495,43.69304495,,43.69304495
42.98867749,42.98867749,,42.98867749
42.28431004,42.28431004,,42.28431004
41.57994258,41.57994258,,41.57994258
40.87557512,40.87557512,,40.87557512
40.17120766,40.17120766,,40.17120766
39.46684021,39.46684021,,39.46684021
38.76247275,38.76247275,,38.76247275
38.12398355,38.12398355,,38.12398355
37.48549436,37.48549436,,37.48549436
36.84700517,36.84700517,,36.84700517
36.20851597,36.20851597,,36.20851597
35.57002678,35.57002678,,35.57002678
34.93153758,34.93153758,,34.93153758
34.29304839,34.29304839,,34.29304839
33.65455919,33.65455919,,33.65455919
33.01607,33.01607,,33.01607
32.37758081,32.37758081,,32.37758081
31.73909161,31.73909161,,31.73909161
31.10060242,31.10060242,,31.10060242
30.46211322,30.46211322,,30.46211322
29.82362403,29.82362403,,29.82362403
29.18513484,29.18513484,,29.18513484
28.54664564,28.54664564,,28.54664564
27.90815645,27.90815645,,27.90815645
27.26966725,27.26966725,,27.26966725
26.63117806,26.63117806,,26.63117806
25.99268887,25.99268887,,25.99268887
25.35419967,25.35419967,,25.35419967
24.71571048,24.71571048,,24.71571048
24.07722128,24.07722128,,24.07722128
23.43873209,23.43873209,,23.43873209
22.8002429,22.8002429,,22.8002429
22.1617537,22.1617537,,22.1617537
21.52326451,21.52326451,,21.52326451
20.88477531,20.88477531,,20.88477531
20.24628612,20.24628612,,20.24628612
19.60779692,19.60779692,,19.60779692
18.96930773,18.96930773,,18.96930773
18.33081854,18.33081854,,18.33081854
17.69232934,17.69232934,,17.69232934
17.05384015,17.05384015,,17.05384015
16.41535095,16.41535095,,16.41535095
15.77686176,15.77686176,,15.77686176
15.13837257,15.13837257,,15.13837257
14.49988337,14.49988337,,14.49988337
13.86139418,13.86139418,,13.86139418
13.22450138,13.22450138,,13.22450138
12.58760858,12.58760858,,12.58760858
11.95071578,11.95071578,,11.95071578
11.31382298,11.31382298,,11.31382298
10.67693018,10.67693018,,10.67693018
10.04003738,10.04003738,,10.04003738
9.403144578,9.403144578,,9.403144578
8.766251778,8.766251778,,8.766251778
8.129358978,8.129358978,,8.129358978
7.492466178,7.492466178,,7.492466178
6.855573378,6.855573378,,6.855573378
6.218680578,6.218680578,,6.218680578
5.581787778,5.581787778,,5.581787778
4.944894978,4.944894978,,4.944894978
4.308002178,4.308002178,,4.308002178
3.671109378,3.671109378,,3.671109378
3.034216578,3.034216578,,3.034216578
2.397323778,2.397323778,,2.397323778
1.760430978,1.760430978,,1.760430978
1.123538178,1.123538178,,1.123538178
4.123538178,4.123538178,,4.123538178
7.123538178,7.123538178,,7.123538178
10.12353818,10.12353818,,10.12353818
13.12353818,13.12353818,,13.12353818
16.12353818,16.12353818,,16.12353818
19.12353818,19.12353818,,19.12353818
22.12353818,22.12353818,,22.12353818
25.12353818,25.12353818,,25.12353818
28.12353818,28.12353818,,28.12353818
31.12353818,31.12353818,,31.12353818
34.12353818,34.12353818,,34.12353818
37.12353818,37.12353818,,37.12353818
40.12353818,40.12353818,,40.12353818
43.12353818,43.12353818,,43.12353818
46.12353818,46.12353818,,46.12353818
49.12353818,49.12353818,,49.12353818
52.12353818,52.12353818,,52.12353818
55.12353818,55.12353818,,55.12353818
58.12353818,58.12353818,,58.12353818
61.12353818,61.12353818,,61.12353818
64.12353818,64.12353818,,64.12353818
67.12353818,67.12353818,,67.12353818
70.12353818,70.12353818,,70.12353818
73.12353818,73.12353818,,73.12353818
76.12353818,76.12353818,,76.12353818
79.12353818,79.12353818,,79.12353818
82.12353818,82.12353818,,82.12353818
85.12353818,85.12353818,,85.12353818
88.12353818,88.12353818,,88.12353818
89,89,,89
88.3631072,88.3631072,,88.3631072
87.7262144,87.7262144,,87.7262144
87.0893216,87.0893216,,87.0893216
86.4524288,86.4524288,,86.4524288
85.815536,85.815536,,85.815536
85.1786432,85.1786432,,85.1786432
84.5417504,84.5417504,,84.5417504
83.9048576,83.9048576,,83.9048576
83.2679648,83.2679648,,83.2679648
82.631072,82.631072,,82.631072
81.9941792,81.9941792,,81.9941792
81.3572864,81.3572864,,81.3572864
80.7203936,80.7203936,,80.7203936
80.0835008,80.0835008,,80.0835008
79.446608,79.446608,,79.446608
78.8097152,78.8097152,,78.8097152
78.1728224,78.1728224,,78.1728224
77.5359296,77.5359296,,77.5359296
76.8990368,76.8990368,,76.8990368
76.262144,76.262144,,76.262144
75.6252512,75.6252512,,75.6252512
74.9883584,74.9883584,,74.9883584
74.3514656,74.3514656,,74.3514656
73.70225794,73.70225794,,73.70225794
73.05305028,73.05305028,,73.05305028
72.40384262,72.40384262,,72.40384262
71.75463496,71.75463496,,71.75463496
71.1054273,71.1054273,,71.1054273
70.45621963,70.45621963,,70.45621963
69.80701197,69.80701197,,69.80701197
69.15780431,69.15780431,,69.15780431
68.50859665,68.50859665,,68.50859665
67.85938899,67.85938899,,67.85938899
67.21018133,67.21018133,,67.21018133
66.56097367,66.56097367,,66.56097367
65.91176601,65.91176601,,65.91176601
65.26255835,65.26255835,,65.26255835
64.61335069,64.61335069,,64.61335069
63.96414303,63.96414303,,63.96414303
63.31493536,63.31493536,,63.31493536
62.6657277,62.6657277,,62.6657277
62.01652004,62.01652004,,62.01652004
61.36731238,61.36731238,,61.36731238
60.71810472,60.71810472,,60.71810472
60.06889706,60.06889706,,60.06889706
59.4196894,59.4196894,,59.4196894
58.77048174,58.77048174,,58.77048174
58.12127408,58.12127408,,58.12127408
57.47206642,57.47206642,,57.47206642
56.82285876,56.82285876,,56.82285876
56.1736511,56.1736511,,56.1736511
55.52444343,55.52444343,,55.52444343
54.87523577,54.87523577,,54.87523577
54.22602811,54.22602811,,54.22602811
53.57682045,53.57682045,,53.57682045
52.92761279,52.92761279,,52.92761279
52.27840513,52.27840513,,52.27840513
51.62919747,51.62919747,,51.62919747
50.97998981,50.97998981,,50.97998981
50.3305541,50.3305541,,50.3305541
49.68111839,49.68111839,,49.68111839
49.03168269,49.03168269,,49.03168269
48.38224698,48.38224698,,48.38224698
47.73281127,47.73281127,,47.73281127
47.08337557,47.08337557,,47.08337557
46.43393986,46.43393986,,46.43393986
45.78450415,45.78450415,,45.78450415
45.13506845,45.13506845,,45.13506845
44.48563274,44.48563274,,44.48563274
43.83619703,43.83619703,,43.83619703
43.18676133,43.18676133,,43.18676133
42.53732562,42.53732562,,42.53732562
41.88788991,41.88788991,,41.88788991
41.2384542,41.2384542,,41.2384542
40.5890185,40.5890185,,40.5890185
39.93958279,39.93958279,,39.93958279
39.29014708,39.29014708,,39.29014708
38.64071138,38.64071138,,38.64071138
37.99127567,37.99127567,,37.99127567
37.34183996,37.34183996,,37.34183996
36.69240426,36.69240426,,36.69240426
36.04296855,36.04296855,,36.04296855
35.39353284,35.39353284,,35.39353284
34.74409713,34.74409713,,34.74409713
34.10720433,34.10720433,,34.10720433
33.47031153,33.47031153,,33.47031153
32.83341873,32.83341873,,32.83341873
32.19652593,32.19652593,,32.19652593
31.55963313,31.55963313,,31.55963313
30.92274033,30.92274033,,30.92274033
30.28584753,30.28584753,,30.28584753
29.64895473,29.64895473,,29.64895473
29.01206193,29.01206193,,29.01206193
28.37516913,28.37516913,,28.37516913
27.73827633,27.73827633,,27.73827633
27.10138353,27.10138353,,27.10138353
26.46449073,26.46449073,,26.46449073
25.82759793,25.82759793,,25.82759793
25.19070513,25.19070513,,25.19070513
24.55381233,24.55381233,,24.55381233
27.55381233,27.55381233,,27.55381233
30.55381233,30.55381233,,30.55381233
33.55381233,33.55381233,,33.55381233
36.55381233,36.55381233,,36.55381233
39.55381233,39.55381233,,39.55381233
42.55381233,42.55381233,,42.55381233
45.55381233,45.55381233,,45.55381233
48.55381233,48.55381233,,48.55381233
51.55381233,51.55381233,,51.55381233
54.55381233,54.55381233,,54.55381233
57.55381233,57.55381233,,57.55381233
60.55381233,60.55381233,,60.55381233
63.55381233,63.55381233,,63.55381233
66.55381233,66.55381233,,66.55381233
69.55381233,69.55381233,,69.55381233
72.55381233,72.55381233,,72.55381233
75.55381233,75.55381233,,75.55381233
78.55381233,78.55381233,,78.55381233
81.55381233,81.55381233,,81.55381233
84.55381233,84.55381233,,84.55381233
87.55381233,87.55381233,,87.55381233
89,89,,89
88.31408659,88.31408659,,88.31408659
87.62817318,87.62817318,,87.62817318
86.94225977,86.94225977,,86.94225977
86.25634636,86.25634636,,86.25634636
85.57043295,85.57043295,,85.57043295
84.88451954,84.88451954,,84.88451954
84.19860613,84.19860613,,84.19860613
83.51269272,83.51269272,,83.51269272
82.82677931,82.82677931,,82.82677931
82.1408659,82.1408659,,82.1408659
81.45495249,81.45495249,,81.45495249
80.76903908,80.76903908,,80.76903908
80.08312567,80.08312567,,80.08312567
79.39721226,79.39721226,,79.39721226
78.71129885,78.71129885,,78.71129885
78.02538544,78.02538544,,78.02538544
77.33947203,77.33947203,,77.33947203
76.65355861,76.65355861,,76.65355861
75.9676452,75.9676452,,75.9676452
75.28173179,75.28173179,,75.28173179
74.59581838,74.59581838,,74.59581838
73.90990497,73.90990497,,73.90990497
73.22399156,73.22399156,,73.22399156
73.08209156,73.08209156,,73.08209156
72.94019156,72.94019156,,72.94019156
72.79829156,72.79829156,,72.79829156
72.65639156,72.65639156,,72.65639156
72.51449156,72.51449156,,72.51449156
72.37259156,72.37259156,,72.37259156
72.23069156,72.23069156,,72.23069156
72.08879156,72.08879156,,72.08879156
71.94689156,71.94689156,,71.94689156
71.80499156,71.80499156,,71.80499156
71.66309156,71.66309156,,71.66309156
71.52119156,71.52119156,,71.52119156
71.37929156,71.37929156,,71.37929156
71.23739156,71.23739156,,71.23739156
71.09549156,71.09549156,,71.09549156
70.95359156,70.95359156,,70.95359156
70.81169156,70.81169156,,70.81169156
70.66979156,70.66979156,,70.66979156
70.52789156,70.52789156,,70.52789156
70.38599156,70.38599156,,70.38599156
70.24409156,70.24409156,,70.24409156
70.10219156,70.10219156,,70.10219156
69.96029156,69.96029156,,69.96029156
69.81839156,69.81839156,,69.81839156
69.67649156,69.67649156,,69.67649156
69.53459156,69.53459156,,69.53459156
69.39269156,69.39269156,,69.39269156
69.25079156,69.25079156,,69.25079156
68.61389876,68.61389876,,68.61389876
67.97700596,67.97700596,,67.97700596
67.34011316,67.34011316,,67.34011316
66.70322036,66.70322036,,66.70322036
66.06632756,66.06632756,,66.06632756
65.42943476,65.42943476,,65.42943476
64.79254196,64.79254196,,64.79254196
64.15564916,64.15564916,,64.15564916
63.51875636,63.51875636,,63.51875636
62.88186356,62.88186356,,62.88186356
62.24497076,62.24497076,,62.24497076
61.60807796,61.60807796,,61.60807796
60.97118516,60.97118516,,60.97118516
60.33429236,60.33429236,,60.33429236
59.69739956,59.69739956,,59.69739956
59.06050676,59.06050676,,59.06050676
58.42361396,58.42361396,,58.42361396
57.78672116,57.78672116,,57.78672116
57.14982836,57.14982836,,57.14982836
56.51293556,56.51293556,,56.51293556
55.87604276,55.87604276,,55.87604276
55.23914996,55.23914996,,55.23914996
54.58925817,54.58925817,,54.58925817
53.93936637,53.93936637,,53.93936637
53.28947457,53.28947457,,53.28947457
52.63958277,52.63958277,,52.63958277
51.98969097,51.98969097,,51.98969097
51.33979918,51.33979918,,51.33979918
50.68990738,50.68990738,,50.68990738
50.04001558,50.04001558,,50.04001558
49.39012378,49.39012378,,49.39012378
48.74023198,48.74023198,,48.74023198
48.09034019,48.09034019,,48.09034019
47.44044839,47.44044839,,47.44044839
46.79055659,46.79055659,,46.79055659
46.14066479,46.14066479,,46.14066479
45.490773,45.490773,,45.490773
44.8408812,44.8408812,,44.8408812
44.1909894,44.1909894,,44.1909894
43.5410976,43.5410976,,43.5410976
42.8912058,42.8912058,,42.8912058
42.24131401,42.24131401,,42.24131401
41.59142221,41.59142221,,41.59142221
40.94153041,40.94153041,,40.94153041
40.25311024,40.25311024,,40.25311024
39.56469007,39.56469007,,39.56469007
38.87626989,38.87626989,,38.87626989
38.18784972,38.18784972,,38.18784972
37.49942955,37.49942955,,37.49942955
36.81100938,36.81100938,,36.81100938
36.1225892,36.1225892,,36.1225892
35.43416903,35.43416903,,35.43416903
34.74574886,34.74574886,,34.74574886
34.05732869,34.05732869,,34.05732869
33.36890851,33.36890851,,33.36890851
32.68048834,32.68048834,,32.68048834
31.99206817,31.99206817,,31.99206817
31.303648,31.303648,,31.303648
30.61522783,30.61522783,,30.61522783
29.94276263,29.94276263,,29.94276263
29.27029743,29.27029743,,29.27029743
28.59783224,28.59783224,,28.59783224
27.92536704,27.92536704,,27.92536704
27.25290185,27.25290185,,27.25290185
26.58043665,26.58043665,,26.58043665
25.90797145,25.90797145,,25.90797145
25.23550626,25.23550626,,25.23550626
24.56304106,24.56304106,,24.56304106
23.89057587,23.89057587,,23.89057587
23.21811067,23.21811067,,23.21811067
22.54564547,22.54564547,,22.54564547
21.87318028,21.87318028,,21.87318028
21.20071508,21.20071508,,21.20071508
20.52824989,20.52824989,,20.52824989
19.88976069,19.88976069,,19.88976069
19.2512715,19.2512715,,19.2512715
18.6127823,18.6127823,,18.6127823
17.97429311,17.97429311,,17.97429311
17.33580391,17.33580391,,17.33580391
16.69731472,16.69731472,,16.69731472
16.05882553,16.05882553,,16.05882553
15.42033633,15.42033633,,15.42033633
14.78184714,14.78184714,,14.78184714
14.14335794,14.14335794,,14.14335794
13.50486875,13.50486875,,13.50486875
12.86637956,12.86637956,,12.86637956
12.22789036,12.22789036,,12.22789036
11.58940117,11.58940117,,11.58940117
10.95250837,10.95250837,,10.95250837
10.31561557,10.31561557,,10.31561557
9.678722768,9.678722768,,9.678722768
9.041829968,9.041829968,,9.041829968
8.404937168,8.404937168,,8.404937168
7.768044368,7.768044368,,7.768044368
7.131151568,7.131151568,,7.131151568
6.494258768,6.494258768,,6.494258768
5.857365968,5.857365968,,5.857365968
5.220473168,5.220473168,,5.220473168
4.583580368,4.583580368,,4.583580368
3.946687568,3.946687568,,3.946687568
3.309794768,3.309794768,,3.309794768
2.672901968,2.672901968,,2.672901968
2.036009168,2.036009168,,2.036009168
1.399116368,1.399116368,,1.399116368
0.762223568,0.762223568,,0.762223568
0.125330768,0.125330768,,0.125330768
3.125330768,3.125330768,,3.125330768
6.125330768,6.125330768,,6.125330768
9.125330768,9.125330768,,9.125330768
12.12533077,12.12533077,,12.12533077
15.12533077,15.12533077,,15.12533077
18.12533077,18.12533077,,18.12533077
21.12533077,21.12533077,,21.12533077
24.12533077,24.12533077,,24.12533077
27.12533077,27.12533077,,27.12533077
30.12533077,30.12533077,,30.12533077
33.12533077,33.12533077,,33.12533077
36.12533077,36.12533077,,36.12533077
39.12533077,39.12533077,,39.12533077
42.12533077,42.12533077,,42.12533077
45.12533077,45.12533077,,45.12533077
48.12533077,48.12533077,,48.12533077
51.12533077,51.12533077,,51.12533077
54.12533077,54.12533077,,54.12533077
57.12533077,57.12533077,,57.12533077
60.12533077,60.12533077,,60.12533077
63.12533077,63.12533077,,63.12533077
66.12533077,66.12533077,,66.12533077
69.12533077,69.12533077,,69.12533077
72.12533077,72.12533077,,72.12533077
75.12533077,75.12533077,,75.12533077
78.12533077,78.12533077,,78.12533077
81.12533077,81.12533077,,81.12533077
84.12533077,84.12533077,,84.12533077
87.12533077,87.12533077,,87.12533077
89,89,,89
88.35900219,88.35900219,,88.35900219
87.71800438,87.71800438,,87.71800438
87.07700658,87.07700658,,87.07700658
86.43600877,86.43600877,,86.43600877
85.79501096,85.79501096,,85.79501096
85.15401315,85.15401315,,85.15401315
84.51301535,84.51301535,,84.51301535
83.87201754,83.87201754,,83.87201754
83.23101973,83.23101973,,83.23101973
82.59002192,82.59002192,,82.59002192
81.94902412,81.94902412,,81.94902412
81.30802631,81.30802631,,81.30802631
80.6670285,80.6670285,,80.6670285
80.02603069,80.02603069,,80.02603069
79.38503289,79.38503289,,79.38503289
78.74403508,78.74403508,,78.74403508
78.10303727,78.10303727,,78.10303727
77.46203946,77.46203946,,77.46203946
76.82104165,76.82104165,,76.82104165
76.18004385,76.18004385,,76.18004385
75.53904604,75.53904604,,75.53904604
74.89804823,74.89804823,,74.89804823
74.25705042,74.25705042,,74.25705042
73.61605262,73.61605262,,73.61605262
72.97505481,72.97505481,,72.97505481
72.334057,72.334057,,72.334057
71.69305919,71.69305919,,71.69305919
71.05206139,71.05206139,,71.05206139
70.41106358,70.41106358,,70.41106358
69.77006577,69.77006577,,69.77006577
69.12906796,69.12906796,,69.12906796
68.48807016,68.48807016,,68.48807016
67.84707235,67.84707235,,67.84707235
67.20607454,67.20607454,,67.20607454
66.56507673,66.56507673,,66.56507673
65.92407892,65.92407892,,65.92407892
65.28308112,65.28308112,,65.28308112
64.64208331,64.64208331,,64.64208331
64.0010855,64.0010855,,64.0010855
63.36008769,63.36008769,,63.36008769
62.71908989,62.71908989,,62.71908989
62.07809208,62.07809208,,62.07809208
61.43709427,61.43709427,,61.43709427
60.79609646,60.79609646,,60.79609646
60.15509866,60.15509866,,60.15509866
59.51410085,59.51410085,,59.51410085
58.84665128,58.84665128,,58.84665128
58.17920172,58.17920172,,58.17920172
57.51175215,57.51175215,,57.51175215
56.84430258,56.84430258,,56.84430258
56.17685302,56.17685302,,56.17685302
55.50940345,55.50940345,,55.50940345
54.84195389,54.84195389,,54.84195389
54.17450432,54.17450432,,54.17450432
53.50705476,53.50705476,,53.50705476
52.83960519,52.83960519,,52.83960519
52.17215562,52.17215562,,52.17215562
51.50470606,51.50470606,,51.50470606
50.83725649,50.83725649,,50.83725649
50.16980693,50.16980693,,50.16980693
49.50235736,49.50235736,,49.50235736
48.83490779,48.83490779,,48.83490779
48.16745823,48.16745823,,48.16745823
47.50000866,47.50000866,,47.50000866
46.8325591,46.8325591,,46.8325591
46.16510953,46.16510953,,46.16510953
45.49765997,45.49765997,,45.49765997
44.8302104,44.8302104,,44.8302104
44.16276083,44.16276083,,44.16276083
43.49531127,43.49531127,,43.49531127
42.8278617,42.8278617,,42.8278617
42.16041214,42.16041214,,42.16041214
41.49296257,41.49296257,,41.49296257
40.825513,40.825513,,40.825513
40.15806344,40.15806344,,40.15806344
39.49061387,39.49061387,,39.49061387
38.82316431,38.82316431,,38.82316431
38.15571474,38.15571474,,38.15571474
37.48826517,37.48826517,,37.48826517
36.82081561,36.82081561,,36.82081561
36.15336604,36.15336604,,36.15336604
35.48591648,35.48591648,,35.48591648
34.81846691,34.81846691,,34.81846691
34.15101735,34.15101735,,34.15101735
